Date,Currency,INR to Currency,Currency to INR
01-07-2025,British Pound,0.008513,117.463613
01-07-2025,Australian Dollar,0.017782,56.235921
01-07-2025,Canadian Dollar,0.015958,62.662965
01-07-2025,Singapore Dollar,0.014879,67.21103
01-07-2025,Swiss Franc,0.009265,107.931534
01-07-2025,Malaysian Ringgit,0.049042,20.3905
01-07-2025,Japanese Yen,1.677553,0.596107
01-07-2025,Chinese Yuan Renminbi,0.083707,11.946498
02-07-2025,US Dollar,0.011688,85.55467
02-07-2025,Euro,0.009914,100.864425
02-07-2025,British Pound,0.008581,116.54299
02-07-2025,Australian Dollar,0.017788,56.21717
02-07-2025,Canadian Dollar,0.015921,62.808614
02-07-2025,Singapore Dollar,0.014884,67.186416
02-07-2025,Swiss Franc,0.009259,107.997982
02-07-2025,Malaysian Ringgit,0.049413,20.237529
02-07-2025,Japanese Yen,1.680425,0.595088
02-07-2025,Chinese Yuan Renminbi,0.083753,11.939882
03-07-2025,US Dollar,0.011708,85.415134
03-07-2025,Euro,0.009958,100.421215
03-07-2025,British Pound,0.008575,116.612033
03-07-2025,Australian Dollar,0.017813,56.138351
03-07-2025,Canadian Dollar,0.015877,62.984672
03-07-2025,Singapore Dollar,0.014924,67.007055
03-07-2025,Swiss Franc,0.009312,107.393574
03-07-2025,Malaysian Ringgit,0.049437,20.227844
03-07-2025,Japanese Yen,1.697435,0.589124
03-07-2025,Chinese Yuan Renminbi,0.083929,11.91485
04-07-2025,US Dollar,0.0117,85.47295
04-07-2025,Euro,0.009932,100.683705
04-07-2025,British Pound,0.008574,116.626293
04-07-2025,Australian Dollar,0.017861,55.988733
04-07-2025,Canadian Dollar,0.015918,62.822861
04-07-2025,Singapore Dollar,0.014908,67.077181
04-07-2025,Swiss Franc,0.009281,107.744058
04-07-2025,Malaysian Ringgit,0.049387,20.248175
04-07-2025,Japanese Yen,1.691049,0.591349
04-07-2025,Chinese Yuan Renminbi,0.083832,11.928592
05-07-2025,US Dollar,0.011708,85.40961
05-07-2025,Euro,0.009942,100.58728
05-07-2025,British Pound,0.008577,116.597623
05-07-2025,Australian Dollar,0.017869,55.961657
05-07-2025,Canadian Dollar,0.01593,62.776191
05-07-2025,Singapore Dollar,0.014918,67.034205
05-07-2025,Swiss Franc,0.0093,107.525719
05-07-2025,Malaysian Ringgit,0.049423,20.233359
05-07-2025,Japanese Yen,1.691662,0.591135
05-07-2025,Chinese Yuan Renminbi,0.083871,11.923118
06-07-2025,US Dollar,0.011699,85.47566
06-07-2025,Euro,0.009937,100.630094
06-07-2025,British Pound,0.008572,116.665509
06-07-2025,Australian Dollar,0.017852,56.015482
06-07-2025,Canadian Dollar,0.015915,62.834264
06-07-2025,Singapore Dollar,0.01491,67.070287
06-07-2025,Swiss Franc,0.009291,107.632308
06-07-2025,Malaysian Ringgit,0.049383,20.249733
06-07-2025,Japanese Yen,1.686662,0.592887
06-07-2025,Chinese Yuan Renminbi,0.083819,11.930507
07-07-2025,US Dollar,0.011656,85.795576
07-07-2025,Euro,0.009933,100.670315
07-07-2025,British Pound,0.008548,116.992642
07-07-2025,Australian Dollar,0.0179,55.865167
07-07-2025,Canadian Dollar,0.015906,62.86835
07-07-2025,Singapore Dollar,0.014896,67.133363
07-07-2025,Swiss Franc,0.00929,107.647416
07-07-2025,Malaysian Ringgit,0.049361,20.258877
07-07-2025,Japanese Yen,1.700238,0.588153
07-07-2025,Chinese Yuan Renminbi,0.083623,11.958474
08-07-2025,US Dollar,0.011661,85.756916
08-07-2025,Euro,0.009961,100.388804
08-07-2025,British Pound,0.008591,116.396258
08-07-2025,Australian Dollar,0.017875,55.94289
08-07-2025,Canadian Dollar,0.015945,62.715232
08-07-2025,Singapore Dollar,0.014933,66.963576
08-07-2025,Swiss Franc,0.009296,107.572183
08-07-2025,Malaysian Ringgit,0.049442,20.225738
08-07-2025,Japanese Yen,1.712031,0.584101
08-07-2025,Chinese Yuan Renminbi,0.083665,11.952459
09-07-2025,US Dollar,0.011667,85.711109
09-07-2025,Euro,0.009966,100.338324
09-07-2025,British Pound,0.008589,116.429553
09-07-2025,Australian Dollar,0.017864,55.977523
09-07-2025,Canadian Dollar,0.015979,62.581228
09-07-2025,Singapore Dollar,0.014947,66.904603
09-07-2025,Swiss Franc,0.009283,107.723239
09-07-2025,Malaysian Ringgit,0.04958,20.169407
09-07-2025,Japanese Yen,1.709642,0.584918
09-07-2025,Chinese Yuan Renminbi,0.083771,11.937294
10-07-2025,US Dollar,0.011665,85.727634
10-07-2025,Euro,0.00998,100.197406
10-07-2025,British Pound,0.008597,116.313422
10-07-2025,Australian Dollar,0.017752,56.331804
10-07-2025,Canadian Dollar,0.015961,62.651514
10-07-2025,Singapore Dollar,0.014936,66.954012
10-07-2025,Swiss Franc,0.009298,107.547568
10-07-2025,Malaysian Ringgit,0.049553,20.180283
10-07-2025,Japanese Yen,1.708458,0.585323
10-07-2025,Chinese Yuan Renminbi,0.083701,11.947357
11-07-2025,US Dollar,0.011653,85.815642
11-07-2025,Euro,0.009963,100.371889
11-07-2025,British Pound,0.00863,115.872344
11-07-2025,Australian Dollar,0.017718,56.439116
11-07-2025,Canadian Dollar,0.015943,62.725064
11-07-2025,Singapore Dollar,0.014918,67.033305
11-07-2025,Swiss Franc,0.009279,107.771313
11-07-2025,Malaysian Ringgit,0.049559,20.177781
11-07-2025,Japanese Yen,1.716484,0.582586
11-07-2025,Chinese Yuan Renminbi,0.083537,11.970716
12-07-2025,US Dollar,0.011654,85.80453
12-07-2025,Euro,0.00997,100.297827
12-07-2025,British Pound,0.008629,115.884531
12-07-2025,Australian Dollar,0.01771,56.466123
12-07-2025,Canadian Dollar,0.015958,62.663433
12-07-2025,Singapore Dollar,0.014918,67.034133
12-07-2025,Swiss Franc,0.009278,107.781447
12-07-2025,Malaysian Ringgit,0.049557,20.178906
12-07-2025,Japanese Yen,1.713528,0.583591
12-07-2025,Chinese Yuan Renminbi,0.083539,11.970399
13-07-2025,US Dollar,0.011649,85.842451
13-07-2025,Euro,0.009963,100.376368
13-07-2025,British Pound,0.008609,116.151732
13-07-2025,Australian Dollar,0.017701,56.493997
13-07-2025,Canadian Dollar,0.015953,62.684445
13-07-2025,Singapore Dollar,0.014906,67.085582
13-07-2025,Swiss Franc,0.009258,108.015017
13-07-2025,Malaysian Ringgit,0.049532,20.188941
13-07-2025,Japanese Yen,1.707464,0.585664
13-07-2025,Chinese Yuan Renminbi,0.083516,11.973792
14-07-2025,US Dollar,0.011627,86.008869
14-07-2025,Euro,0.009961,100.389701
14-07-2025,British Pound,0.008654,115.547419
14-07-2025,Australian Dollar,0.017751,56.333992
14-07-2025,Canadian Dollar,0.015923,62.803782
14-07-2025,Singapore Dollar,0.014909,67.071489
14-07-2025,Swiss Franc,0.009275,107.819695
14-07-2025,Malaysian Ringgit,0.04945,20.222513
14-07-2025,Japanese Yen,1.717168,0.582354
14-07-2025,Chinese Yuan Renminbi,0.083345,11.998263
15-07-2025,US Dollar,0.011632,85.966794
15-07-2025,Euro,0.010013,99.87375
15-07-2025,British Pound,0.008684,115.148821
15-07-2025,Australian Dollar,0.017843,56.043859
15-07-2025,Canadian Dollar,0.015952,62.687089
15-07-2025,Singapore Dollar,0.014946,66.905317
15-07-2025,Swiss Franc,0.009312,107.38766
15-07-2025,Malaysian Ringgit,0.049352,20.262697
15-07-2025,Japanese Yen,1.730825,0.577759
15-07-2025,Chinese Yuan Renminbi,0.083455,11.982557
16-07-2025,US Dollar,0.011622,86.043213
16-07-2025,Euro,0.010044,99.557098
16-07-2025,British Pound,0.00869,115.079484
16-07-2025,Australian Dollar,0.017883,55.919136
16-07-2025,Canadian Dollar,0.015978,62.585336
16-07-2025,Singapore Dollar,0.014961,66.840042
16-07-2025,Swiss Franc,0.009362,106.816447
16-07-2025,Malaysian Ringgit,0.049345,20.265432
16-07-2025,Japanese Yen,1.729702,0.578134
16-07-2025,Chinese Yuan Renminbi,0.083491,11.9773
